,ROW_ID,ORDER_ID,ORDER_DATE,PRIORITY,QUANTITY,SALES,DISCOUNT,MODE,PROFIT,UNIT_PRICE,SHIPPING_COSTS,CUSTOMER_ID,PROVINCE,REGION,SEGMENT,CATEGORY,SUB_CATEGORY,PRODUCT_NAME,PRODUCT_CONTAINER,SHIP_DATE,MANAGER,CUSTOMER_NAME,CUSTOMER_TYPE,ORDER_STATUS
103,6931,49472,7/16/2010,Low,15,144.14,0.05,Regular Air,12.09,9.78,1.99,406,Nova Scotia,The Atlantic Provinces,Small Business,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Box,7/21/2010,Erin,Robert Barroso,Type - O,
104,80,483,7/10/2011,High,30,4965.7595,0.08,Regular Air,1198.97,195.99,3.99,3,Nunavut,The Northern Territories,Corporate,Technology,Telephones and Communication,R380,Small Box,7/12/2011,,Clay Rozendal,Type - L,
105,735,5316,1/30/2009,Critical,42,1285.37,0.1,Regular Air,514.07,31.78,1.99,3,Nunavut,The Northern Territories,Corporate,Technology,Computer Peripherals,"Memorex 4.7GB DVD-RAM, 3/Pack",Small Box,2/1/2009,,Clay Rozendal,Type - L,
106,2615,18887,12/5/2010,Not Specified,9,173.417,0.0,Regular Air,18.23,20.99,0.99,3,Northwest Territories,The Northern Territories,Corporate,Technology,Telephones and Communication,Accessory21,Wrap Bag,12/7/2010,,Clay Rozendal,Type - L,
107,3245,23264,12/7/2010,Critical,27,78.47,0.06,Regular Air,17.99,2.88,0.99,3,Northwest Territories,The Northern Territories,Corporate,Office Supplies,Labels,Avery 474,Small Box,12/9/2010,,Clay Rozendal,Type - L,
108,3244,23264,12/7/2010,Critical,16,108.42,0.02,Regular Air,-50.82,6.48,6.81,3,Northwest Territories,The Northern Territories,Corporate,Office Supplies,Paper,Xerox 1930,Small Box,12/9/2010,,Clay Rozendal,Type - L,
109,86,515,8/28/2010,Not Specified,21,146.69,0.05,Regular Air,4.43,6.64,4.95,4,Nunavut,The Northern Territories,Consumer,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Box,8/30/2010,,Carlos Soltero,Type - O,
110,85,515,8/28/2010,Not Specified,19,394.27,0.08,Regular Air,30.94,21.78,5.94,4,Nunavut,The Northern Territories,Consumer,Office Supplies,Appliances,Holmes HEPA Air Purifier,Medium Box,8/30/2010,,Carlos Soltero,Type - O,
111,214,1412,3/12/2010,Not Specified,21,97.48,0.05,Regular Air,-5.77,4.71,0.7,4,Nunavut,The Northern Territories,Consumer,Office Supplies,Rubber Bands,Plymouth Boxed Rubber Bands by Plymouth,Wrap Bag,3/14/2010,,Carlos Soltero,Type - O,
112,213,1412,3/12/2010,Not Specified,13,59.03,0.1,Express Air,26.92,3.69,0.5,4,Nunavut,The Northern Territories,Consumer,Office Supplies,Labels,Avery 52,Small Box,3/14/2010,,Carlos Soltero,Type - O,
113,256,1792,11/8/2010,Low,28,370.48,0.04,Regular Air,-5.45,13.48,4.51,4,Nunavut,The Northern Territories,Consumer,Office Supplies,Storage & Organization,"Tenex Personal Project File with Scoop Front Design, Black",Small Box,11/13/2010,,Carlos Soltero,Type - O,
114,1771,12704,2/9/2010,Low,28,669.02,0.02,Delivery Truck,-1274.02,20.98,53.03,4,Northwest Territories,The Northern Territories,Small Business,Office Supplies,Storage & Organization,"Tennsco Lockers, Gray",Jumbo Drum,2/11/2010,,Carlos Soltero,Type - O,Returned
115,1770,12704,2/9/2010,Low,44,21506.77,0.06,Regular Air,1260.51,499.99,24.49,4,Northwest Territories,The Northern Territories,Small Business,Technology,Copiers and Fax,Sharp AL-1530CS Digital Copier,Large Box,2/9/2010,,Carlos Soltero,Type - O,Returned
116,1782,12771,1/17/2009,Critical,46,78.08,0.01,Regular Air,-43.1,1.68,1.57,4,Northwest Territories,The Northern Territories,Small Business,Office Supplies,Pens & Art Supplies,Newell 323,Wrap Bag,1/19/2009,,Carlos Soltero,Type - O,
117,1781,12771,1/17/2009,Critical,40,1143.49,0.08,Regular Air,-193.44,30.53,19.99,4,Northwest Territories,The Northern Territories,Small Business,Office Supplies,Labels,"Avery 4027 File Folder Labels for Dot Matrix Printers, 5000 Labels per Box, White",Small Box,1/17/2009,,Carlos Soltero,Type - O,
118,2295,16545,5/9/2010,Not Specified,1,4.99,0.04,Regular Air,-3.06,3.68,1.32,4,Northwest Territories,The Northern Territories,Small Business,Office Supplies,"Scissors, Rulers and Trimmers","*Staples* vLetter Openers, 2/Pack",Wrap Bag,5/11/2010,,Carlos Soltero,Type - O,
119,2294,16545,5/9/2010,Not Specified,10,50.97,0.09,Regular Air,4.45,5.16,0.73,4,Northwest Territories,The Northern Territories,Small Business,Office Supplies,Pens & Art Supplies,Colorific® Watercolor Pencils,Wrap Bag,5/11/2010,,Carlos Soltero,Type - O,
120,2347,16932,4/15/2010,Critical,20,127.16,0.09,Regular Air,12.88,6.7,1.56,4,Northwest Territories,The Northern Territories,Consumer,Office Supplies,Pens & Art Supplies,Turquoise Lead Holder with Pocket Clip,Wrap Bag,4/15/2010,,Carlos Soltero,Type - O,
121,2346,16932,4/15/2010,Critical,25,144.84,0.09,Regular Air,-120.99,5.78,8.09,4,Northwest Territories,The Northern Territories,Consumer,Office Supplies,Paper,Xerox 1924,Small Box,4/16/2010,,Carlos Soltero,Type - O,
122,3140,22532,2/8/2011,Critical,13,121.66,0.03,Regular Air,-11.8,8.85,5.6,4,Northwest Territories,The Northern Territories,Consumer,Office Supplies,Binders and Binder Accessories,GBC Standard Plastic Binding Systems Combs,Small Box,2/8/2011,,Carlos Soltero,Type - O,
123,3649,26116,10/29/2012,Critical,36,697.41,0.04,Regular Air,81.71,18.97,9.03,4,Northwest Territories,The Northern Territories,Small Business,Office Supplies,Paper,Computer Printout Paper with Letter-Trim Perforations,Small Box,10/30/2012,,Carlos Soltero,Type - O,
124,7161,51075,11/23/2010,Not Specified,43,1290.2065,0.06,Express Air,-160.68,35.99,5.0,4,Manitoba,The Prarie Provinces,Small Business,Technology,Telephones and Communication,Accessory17,Wrap Bag,11/25/2010,Sam,Carlos Soltero,Type - O,Returned
125,7311,52130,9/5/2012,Low,36,1436.55,0.1,Regular Air,-4.01,40.89,18.98,4,Manitoba,The Prarie Provinces,Consumer,Furniture,Office Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories,Small Box,9/7/2012,Sam,Carlos Soltero,Type - O,
126,7310,52130,9/5/2012,Low,13,63.33,0.0,Regular Air,-39.96,4.13,5.34,4,Manitoba,The Prarie Provinces,Consumer,Office Supplies,Binders and Binder Accessories,ACCOHIDE® Binder by Acco,Small Box,9/7/2012,Sam,Carlos Soltero,Type - O,
127,7713,55271,3/11/2011,Medium,16,1648.33,0.07,Delivery Truck,-210.14,100.89,42.0,4,Manitoba,The Prarie Provinces,Consumer,Furniture,Chairs & Chairmats,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Jumbo Drum,3/13/2011,Sam,Carlos Soltero,Type - O,
128,7949,56803,12/10/2009,Not Specified,42,258.19,0.1,Regular Air,-103.27,6.48,5.9,4,Manitoba,The Prarie Provinces,Small Business,Office Supplies,Paper,Xerox 1976,Small Box,12/10/2009,Sam,Carlos Soltero,Type - O,
129,3663,26240,12/19/2009,Critical,39,145.68,0.04,Regular Air,12.0,3.7,1.61,4,Prince Edward Island,The Atlantic Provinces,Consumer,Furniture,Office Furnishings,3M Hangers With Command Adhesive,Wrap Bag,12/20/2009,Erin,Carlos Soltero,Type - O,Returned
130,3662,26240,12/19/2009,Critical,38,1483.44,0.04,Regular Air,439.77,39.48,1.99,4,Prince Edward Island,The Atlantic Provinces,Consumer,Technology,Computer Peripherals,"80 Minute CD-R Spindle, 100/Pack - Staples",Small Box,12/22/2009,Erin,Carlos Soltero,Type - O,Returned
131,4283,30499,10/30/2012,High,33,199.62,0.01,Regular Air,42.34,5.84,1.2,4,Prince Edward Island,The Atlantic Provinces,Consumer,Office Supplies,Pens & Art Supplies,Newell 312,Wrap Bag,11/1/2012,Erin,Carlos Soltero,Type - O,
132,4282,30499,10/30/2012,High,16,92.06,0.1,Regular Air,5.66,5.98,2.5,4,Prince Edward Island,The Atlantic Provinces,Consumer,Office Supplies,Envelopes,Wausau Papers Astrobrights® Colored Envelopes,Small Box,11/1/2012,Erin,Carlos Soltero,Type - O,
133,4912,34978,2/4/2011,High,49,165.51,0.08,Regular Air,-269.91,3.52,6.83,4,Prince Edward Island,The Atlantic Provinces,Consumer,Office Supplies,Binders and Binder Accessories,Self-Adhesive Ring Binder Labels,Small Box,2/6/2011,Erin,Carlos Soltero,Type - O,
134,4996,35558,9/15/2009,Critical,2,34.88,0.09,Regular Air,-22.12,13.79,8.78,4,Prince Edward Island,The Atlantic Provinces,Consumer,Furniture,Office Furnishings,9-3/4 Diameter Round Wall Clock,Small Box,9/17/2009,Erin,Carlos Soltero,Type - O,
135,5092,36293,12/30/2010,Medium,25,165.36,0.09,Express Air,-94.79,6.48,7.49,4,Prince Edward Island,The Atlantic Provinces,Small Business,Office Supplies,Paper,Xerox 220,Small Box,1/14/2011,Erin,Carlos Soltero,Type - O,
136,5091,36293,12/30/2010,Medium,13,1272.83,0.04,Regular Air,250.47,100.98,7.18,4,Prince Edward Island,The Atlantic Provinces,Small Business,Technology,Computer Peripherals,Logitech Cordless Elite Duo,Small Box,1/10/2011,Erin,Carlos Soltero,Type - O,
137,6220,44037,6/28/2012,High,38,1799.6115,0.07,Regular Air,557.6,55.99,1.25,4,Prince Edward Island,The Atlantic Provinces,Consumer,Technology,Telephones and Communication,Accessory2,Small Box,6/30/2012,Erin,Carlos Soltero,Type - O,
138,6219,44037,6/28/2012,High,39,835.55,0.07,Regular Air,326.43,22.23,5.08,4,Prince Edward Island,The Atlantic Provinces,Consumer,Furniture,Office Furnishings,"Executive Impressions 14""",Small Box,6/30/2012,Erin,Carlos Soltero,Type - O,
139,6482,46119,2/15/2009,Critical,46,18824.42,0.07,Delivery Truck,-575.35,417.4,75.23,4,Prince Edward Island,The Atlantic Provinces,Consumer,Furniture,Tables,Bretford Just In Time Height-Adjustable Multi-Task Work Tables,Jumbo Box,2/16/2009,Erin,Carlos Soltero,Type - O,
140,6481,46119,2/15/2009,Critical,20,154.13,0.07,Regular Air,57.31,7.98,1.25,4,Prince Edward Island,The Atlantic Provinces,Consumer,Office Supplies,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",Wrap Bag,2/17/2009,Erin,Carlos Soltero,Type - O,
141,6480,46119,2/15/2009,Critical,23,93.05,0.03,Regular Air,15.27,3.8,1.49,4,Prince Edward Island,The Atlantic Provinces,Consumer,Office Supplies,Binders and Binder Accessories,Durable Pressboard Binders,Small Box,2/17/2009,Erin,Carlos Soltero,Type - O,
142,98,613,6/17/2011,High,22,905.08,0.09,Regular Air,127.7,42.76,6.22,5,Nunavut,The Northern Territories,Corporate,Office Supplies,Storage & Organization,"SAFCO Mobile Desk Side File, Wire Frame",Small Box,6/18/2011,,Carl Jackson,Type - N,
143,97,613,6/17/2011,High,12,93.54,0.03,Regular Air,-54.04,7.3,7.72,5,Nunavut,The Northern Territories,Corporate,Office Supplies,Binders and Binder Accessories,"Angle-D Binders with Locking Rings, Label Holders",Small Box,6/17/2011,,Carl Jackson,Type - N,
144,1590,11460,8/24/2010,High,30,102.24,0.09,Regular Air,37.79,3.69,0.5,5,Northwest Territories,The Northern Territories,Home Office,Office Supplies,Labels,Avery 487,Small Box,8/26/2010,,Carl Jackson,Type - N,
145,2071,14819,1/25/2010,Not Specified,27,1584.1,0.07,Delivery Truck,-478.22,58.14,36.61,5,Northwest Territories,The Northern Territories,Home Office,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases,Jumbo Box,1/26/2010,,Carl Jackson,Type - N,
146,2070,14819,1/25/2010,Not Specified,48,9062.73,0.09,Regular Air,3122.78,207.48,0.99,5,Northwest Territories,The Northern Territories,Home Office,Office Supplies,Appliances,Kensington 7 Outlet MasterPiece Power Center with Fax/Phone Line Protection,Small Box,1/27/2010,,Carl Jackson,Type - N,
147,5792,41063,11/21/2012,Low,26,1911.4035,0.06,Regular Air,822.89,85.99,1.25,5,Northwest Territories,The Northern Territories,Home Office,Technology,Telephones and Communication,Accessory8,Small Box,11/28/2012,,Carl Jackson,Type - N,
148,5791,41063,11/21/2012,Low,10,308.363,0.04,Regular Air,42.27,35.99,0.99,5,Northwest Territories,The Northern Territories,Home Office,Technology,Telephones and Communication,Accessory31,Small Box,11/28/2012,,Carl Jackson,Type - N,
149,5790,41063,11/21/2012,Low,22,483.96,0.01,Regular Air,-34.09,21.38,8.99,5,Northwest Territories,The Northern Territories,Home Office,Office Supplies,Pens & Art Supplies,Boston 1730 StandUp Electric Pencil Sharpener,Small Box,11/23/2012,,Carl Jackson,Type - N,
150,103,643,3/24/2011,High,21,2781.82,0.07,Express Air,-695.26,138.14,35.0,6,Nunavut,The Northern Territories,Corporate,Office Supplies,Storage & Organization,"SAFCO Commercial Wire Shelving, Black",Large Box,3/25/2011,,Monica Federle,Type - E,
151,2210,15937,11/6/2012,Low,17,215.65,0.01,Express Air,77.38,12.22,2.85,6,Northwest Territories,The Northern Territories,Corporate,Furniture,Office Furnishings,Aluminum Document Frame,Small Box,11/15/2012,,Monica Federle,Type - E,
152,2209,15937,11/6/2012,Low,32,311.44,0.04,Regular Air,74.07,9.78,1.99,6,Northwest Territories,The Northern Territories,Corporate,Technology,Computer Peripherals,"Memorex Slim 80 Minute CD-R, 10/Pack",Small Box,11/10/2012,,Monica Federle,Type - E,
153,3915,27909,2/7/2012,Critical,47,58.53,0.07,Regular Air,-24.86,1.26,0.7,6,Northwest Territories,The Northern Territories,Corporate,Office Supplies,Rubber Bands,Bagged Rubber Bands,Wrap Bag,2/10/2012,,Monica Federle,Type - E,
154,3914,27909,2/7/2012,Critical,1,62.26,0.09,Regular Air,-23.24,54.96,10.75,6,Northwest Territories,The Northern Territories,Corporate,Office Supplies,Paper,Xerox 1940,Small Box,2/9/2012,,Monica Federle,Type - E,
155,4369,31111,8/24/2009,Not Specified,27,217.93,0.03,Regular Air,-29.02,7.64,5.83,6,Northwest Territories,The Northern Territories,Corporate,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,8/26/2009,,Monica Federle,Type - E,
156,6603,46980,1/17/2011,Critical,34,216.3,0.01,Regular Air,103.16,6.3,0.5,6,Northwest Territories,The Northern Territories,Corporate,Office Supplies,Labels,Avery 51,Small Box,1/17/2011,,Monica Federle,Type - E,
157,7274,51879,8/24/2010,Not Specified,46,991.36,0.01,Regular Air,212.06,19.98,8.68,6,British Columbia,The West Coast,Corporate,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,Small Box,8/25/2010,William,Monica Federle,Type - E,Returned
158,7273,51879,8/24/2010,Not Specified,26,1382.31,0.03,Regular Air,372.26,51.94,19.99,6,British Columbia,The West Coast,Corporate,Furniture,Office Furnishings,"Howard Miller 11-1/2"" Diameter Ridgewood Wall Clock",Small Box,8/26/2010,William,Monica Federle,Type - E,Returned
159,7566,54119,5/22/2010,Medium,4,127.56,0.05,Regular Air,-41.75,29.74,6.64,6,British Columbia,The West Coast,Corporate,Office Supplies,Storage & Organization,Acco Perma® 2700 Stacking Storage Drawers,Small Box,5/25/2010,William,Monica Federle,Type - E,Returned
160,7565,54119,5/22/2010,Medium,45,261.0,0.04,Express Air,-43.45,5.81,3.37,6,British Columbia,The West Coast,Corporate,Office Supplies,Rubber Bands,"Advantus Push Pins, Aluminum Head",Wrap Bag,5/23/2010,William,Monica Federle,Type - E,Returned
161,107,678,2/26/2010,Low,44,228.41,0.07,Regular Air,-226.36,4.98,8.33,7,Nunavut,The Northern Territories,Home Office,Office Supplies,Paper,Xerox 198,Small Box,2/26/2010,,Dorothy Badders,Type - S,Returned
162,2116,15106,1/27/2011,Not Specified,35,82.15,0.03,Regular Air,-6.33,2.21,1.12,7,Northwest Territories,The Northern Territories,Home Office,Office Supplies,Pens & Art Supplies,Newell 327,Wrap Bag,1/29/2011,,Dorothy Badders,Type - S,Returned
163,2115,15106,1/27/2011,Not Specified,39,5403.37,0.06,Delivery Truck,948.79,145.45,17.85,7,Northwest Territories,The Northern Territories,Home Office,Technology,Office Machines,Panasonic KX-P1150 Dot Matrix Printer,Jumbo Drum,1/27/2011,,Dorothy Badders,Type - S,Returned
164,2114,15106,1/27/2011,Not Specified,42,283.58,0.03,Regular Air,-14.23,6.64,4.95,7,Northwest Territories,The Northern Territories,Home Office,Furniture,Office Furnishings,G.E. Longer-Life Indoor Recessed Floodlight Bulbs,Small Box,1/29/2011,,Dorothy Badders,Type - S,Returned
165,2383,17283,9/14/2011,Not Specified,4,5472.12,0.06,Delivery Truck,-2816.34,1360.14,14.7,7,Northwest Territories,The Northern Territories,Home Office,Technology,Office Machines,Okidata ML395C Color Dot Matrix Printer,Jumbo Drum,9/15/2011,,Dorothy Badders,Type - S,
166,7287,51971,10/3/2011,Not Specified,22,3881.89,0.06,Regular Air,-803.52,182.55,69.0,7,Northwest Territories,The Northern Territories,Home Office,Furniture,Tables,"Lesro Round Back Collection Coffee Table, End Table",Large Box,10/5/2011,,Dorothy Badders,Type - S,
167,7286,51971,10/3/2011,Not Specified,39,1326.04,0.02,Regular Air,-1129.96,32.48,35.0,7,Northwest Territories,The Northern Territories,Home Office,Office Supplies,Storage & Organization,Fellowes Neat Ideas® Storage Cubes,Large Box,10/5/2011,,Dorothy Badders,Type - S,
168,8176,58434,3/9/2009,High,42,843.53,0.04,Regular Air,268.32,19.23,6.15,7,Prince Edward Island,The Atlantic Provinces,Home Office,Furniture,Office Furnishings,"Executive Impressions 13"" Clairmont Wall Clock",Small Box,3/10/2009,Erin,Dorothy Badders,Type - S,
169,128,807,11/23/2010,Medium,32,124.56,0.04,Regular Air,-14.33,3.95,2.0,8,Nunavut,The Northern Territories,Home Office,Office Supplies,Rubber Bands,Advantus Map Pennant Flags and Round Head Tacks,Wrap Bag,11/24/2010,,Neola Schneider,Type - R,
170,127,807,11/23/2010,Medium,45,196.85,0.01,Regular Air,-166.85,4.28,6.18,8,Nunavut,The Northern Territories,Home Office,Office Supplies,Paper,Xerox 1980,Small Box,11/24/2010,,Neola Schneider,Type - R,
171,160,995,5/30/2011,Medium,46,1815.49,0.03,Regular Air,782.91,39.89,3.04,8,Nunavut,The Northern Territories,Home Office,Furniture,Office Furnishings,Ultra Commercial Grade Dual Valve Door Closer,Wrap Bag,5/31/2011,,Neola Schneider,Type - R,
172,6451,45957,9/21/2010,Critical,19,147.39,0.08,Regular Air,-30.92,7.64,5.83,8,Northwest Territories,The Northern Territories,Home Office,Office Supplies,Paper,"Rediform Wirebound ""Phone Memo"" Message Book, 11 x 5-3/4",Wrap Bag,9/23/2010,,Neola Schneider,Type - R,
173,6450,45957,9/21/2010,Critical,20,759.84,0.06,Regular Air,162.83,39.24,1.99,8,Northwest Territories,The Northern Territories,Home Office,Technology,Computer Peripherals,Verbatim DVD-R 4.7GB authoring disc,Small Box,9/23/2010,,Neola Schneider,Type - R,
174,8058,57509,2/21/2009,Low,11,2770.35,0.09,Delivery Truck,-202.58,259.71,66.67,8,Northwest Territories,The Northern Territories,Home Office,Furniture,Tables,"Bevis Round Bullnose 29"" High Table Top",Jumbo Box,2/26/2009,,Neola Schneider,Type - R,
175,8057,57509,2/21/2009,Low,39,199.39,0.1,Express Air,101.13,4.91,0.5,8,Northwest Territories,The Northern Territories,Home Office,Office Supplies,Labels,Avery 493,Small Box,2/21/2009,,Neola Schneider,Type - R,
176,135,868,6/8/2012,Not Specified,31,1474.33,0.04,Regular Air,114.46,47.98,3.61,9,Nunavut,The Northern Territories,Home Office,Technology,Computer Peripherals,"DS/HD IBM Formatted Diskettes, 200/Pack - Staples",Small Box,6/10/2012,,Carlos Daly,Type - Y,
177,134,868,6/8/2012,Not Specified,32,716.84,0.0,Regular Air,134.72,21.78,5.94,9,Nunavut,The Northern Territories,Home Office,Office Supplies,Appliances,Holmes HEPA Air Purifier,Medium Box,6/9/2012,,Carlos Daly,Type - Y,
178,2643,19138,9/5/2011,Low,30,387.0,0.01,Express Air,-31.45,12.28,6.13,9,Northwest Territories,The Northern Territories,Home Office,Office Supplies,Storage & Organization,Recycled Eldon Regeneration Jumbo File,Small Box,9/10/2011,,Carlos Daly,Type - Y,Returned
179,3666,26272,6/29/2012,Low,6,905.94,0.04,Express Air,-4.19,140.81,24.49,9,Northwest Territories,The Northern Territories,Home Office,Furniture,Chairs & Chairmats,Hon Olson Stacker Stools,Large Box,7/8/2012,,Carlos Daly,Type - Y,
180,3992,28486,8/26/2009,High,2,811.13,0.08,Regular Air,-517.47,415.88,11.37,9,Northwest Territories,The Northern Territories,Corporate,Office Supplies,Storage & Organization,Deluxe Rollaway Locking File with Drawer,Small Box,8/27/2009,,Carlos Daly,Type - Y,
181,4533,32229,8/30/2010,High,15,28.68,0.0,Regular Air,-0.12,1.76,0.7,9,Northwest Territories,The Northern Territories,Corporate,Office Supplies,Pens & Art Supplies,Newell 310,Wrap Bag,8/31/2010,,Carlos Daly,Type - Y,
182,4532,32229,8/30/2010,High,8,1219.19,0.02,Regular Air,44.37,150.98,13.99,9,Northwest Territories,The Northern Territories,Corporate,Technology,Office Machines,Canon MP41DH Printing Calculator,Medium Box,8/30/2010,,Carlos Daly,Type - Y,
183,4777,33922,2/27/2010,Not Specified,31,15251.5,0.06,Delivery Truck,5353.19,500.97,69.3,9,Northwest Territories,The Northern Territories,Home Office,Technology,Office Machines,Epson Stylus 1520 Color Inkjet Printer,Jumbo Drum,2/27/2010,,Carlos Daly,Type - Y,
184,5719,40518,3/13/2009,Critical,3,17.52,0.05,Regular Air,-12.16,4.13,5.04,9,Northwest Territories,The Northern Territories,Home Office,Office Supplies,Binders and Binder Accessories,"ACCOHIDE® 3-Ring Binder, Blue, 1""",Small Box,3/14/2009,,Carlos Daly,Type - Y,
185,6858,48839,7/10/2010,Critical,1,97.13,0.05,Regular Air,-37.06,98.31,0.49,9,Northwest Territories,The Northern Territories,Corporate,Office Supplies,Labels,"Dot Matrix Printer Tape Reel Labels, White, 5000/Box",Small Box,7/12/2010,,Carlos Daly,Type - Y,
